reviewId,content,clean_content,at,score
e2a62408-fe3a-4490-8fb9-81712db3802a,sangat membantu,sangat membantu,2025-10-23 13:03:33,5
3825088d-0454-4862-9aa7-5665e1d90dcc,sanagat cepat,sanagat cepat,2025-10-23 13:02:31,5
1eea26cf-5169-44fb-8223-6b5d51667f34,mantap,mantap,2025-10-23 13:02:17,5
5f07539a-0acd-4413-842c-5e13fdbe279c,pengen punya fitur dana instant susah bnget ya pdahal udah belanja setiap hari,pengen punya fitur dana instant susah bnget ya pdahal udah belanja setiap hari,2025-10-23 13:00:01,5
b254145c-628c-4bb1-ae35-792d1b7b0f25,bagus sangat membantu. dompet digital,bagus sangat membantu dompet digital,2025-10-23 12:59:54,5
64fcb01c-a728-4e54-a114-9539f1e8d61a,sangat membantu,sangat membantu,2025-10-23 12:55:55,5
c9bd0f36-d0de-4595-a21a-e30b622ee3b2,sangat membantu,sangat membantu,2025-10-23 12:55:36,5
acb45fc9-3ecf-4894-989d-e14c3b795e43,"proses transfer lama,mnaa gk bisa di cancel.padahal butuh cepat malah jadi makin lama,apk gk jelas",proses transfer lamamnaa gk bisa di cancelpadahal butuh cepat malah jadi makin lamaapk gk jelas,2025-10-23 12:54:03,1
6e34476e-798b-47fe-8a71-af992aad46eb,sangat bagus,sangat bagus,2025-10-23 12:53:55,5
7450769e-f184-4d6e-b5ff-8926566ded62,tidak bisa transfer gagal terus,tidak bisa transfer gagal terus,2025-10-23 12:53:54,1
84f4cd8d-a97b-4027-adca-5854f25287ba,bagus,bagus,2025-10-23 12:52:34,5
8b52dc16-8deb-414a-aa91-a47dc7eeec32,ga ada fitur dana cicil,ga ada fitur dana cicil,2025-10-23 12:51:52,5
a8929c99-587f-4cad-afaf-b4b13a20619a,knp sya kasi bintang 1 karna memori nya banyak ini dana,knp sya kasi bintang karna memori nya banyak ini dana,2025-10-23 12:49:15,1
d72a31b5-4c20-48ff-8784-403d27130001,kenapa saya ngga bisa masuk ke akun danaku. admin tolong di jelaskan,kenapa saya ngga bisa masuk ke akun danaku admin tolong di jelaskan,2025-10-23 12:48:43,1
4f99bb4b-f51e-4fc9-855a-06d0b6e2f0ab,nice apk,nice apk,2025-10-23 12:47:28,5
56ad3019-9d69-4253-ac32-273cdba194a3,sangat membantu,sangat membantu,2025-10-23 12:46:13,5
754cb425-a6e2-4bbc-b67e-e3265de07d5c,sangat membantu 👍🏻👍🏻👍🏻,sangat membantu,2025-10-23 12:44:35,3
9d3ff051-049a-49b3-9022-528b281c8189,tambah kaga jelas,tambah kaga jelas,2025-10-23 12:42:38,1
ccae52d2-944a-4de8-b430-475634dd9e47,ok,ok,2025-10-23 12:41:52,5
4d351021-ad56-4a93-ae84-c9fda8c6b9ce,LEMOT!,lemot,2025-10-23 12:41:23,2
746c64b9-0d47-447f-a8e3-a6da1a930614,Top markotop,top markotop,2025-10-23 12:41:00,5
71c6d416-8714-42a1-96b5-8251f121702e,Dana Cicilan nya kmn ko ngilang padahal sangat membantu buat keperluan mendadak buat pulsa data dan listrik,dana cicilan nya kmn ko ngilang padahal sangat membantu buat keperluan mendadak buat pulsa data dan listrik,2025-10-23 12:39:52,3
0aabbeb0-d1b2-4df7-9a7a-9da6ed1be15f,cepat,cepat,2025-10-23 12:39:50,5
2a0ed370-8e32-4b8b-bf97-9a68ea82bca2,bagus sekali,bagus sekali,2025-10-23 12:39:48,5
7bd5685c-667a-4a8f-b6e5-a3ed3e0ef4fe,bagus,bagus,2025-10-23 12:39:45,5
2ec99801-9cfa-46fb-9572-c257543114e1,sangat membantu,sangat membantu,2025-10-23 12:34:36,5
7aac2221-54d4-4dec-98bd-e66e55a13e8a,dana cicil nya belum aktif,dana cicil nya belum aktif,2025-10-23 12:33:59,5
503eb40a-424c-4e22-8454-89f8d09fc806,saldo kepotong minta refund belum ada balasan tolonglah bikin nyeseg uang GaK seberapa hilang.,saldo kepotong minta refund belum ada balasan tolonglah bikin nyeseg uang gak seberapa hilang,2025-10-23 12:32:12,1
97631e75-8281-49c5-8eaf-546d402a631e,sy suka dengan dana cepat terkirim,sy suka dengan dana cepat terkirim,2025-10-23 12:32:03,5
ac758bee-d885-4142-8356-c25b1bce4cbc,mantap,mantap,2025-10-23 12:31:13,5
1e41e5ad-fb02-4c9d-ba8a-54e21b824149,aplikasi ini sagat membantu,aplikasi ini sagat membantu,2025-10-23 12:30:23,5
d4077618-d630-4bc5-90f0-8cb2248ebfd7,aplikasi ini membantu banget si untuk berbagai transaksi trs juga kalo uda ada saldo mau send ke no dana siapapun gampang gausa keluar rumah modal internet aja,aplikasi ini membantu banget si untuk berbagai transaksi trs juga kalo uda ada saldo mau send ke no dana siapapun gampang gausa keluar rumah modal internet aja,2025-10-23 12:29:53,5
3ed6b912-eb4f-4b71-b88c-cf500bd68b10,"setiap mau upgrade ke premium selalu terjadi kesalahan dalam order KYC, chat ke DIANA susah sekali dia membantu padahal saya mau upgrade ke premiun",setiap mau upgrade ke premium selalu terjadi kesalahan dalam order kyc chat ke diana susah sekali dia membantu padahal saya mau upgrade ke premiun,2025-10-23 12:29:48,1
5c0ab7da-ff8c-4bff-abfe-ef3d0f0c0f83,"𝑝𝑟𝑜𝑠𝑒𝑠 𝑔𝑎𝑚𝑝𝑎𝑛𝑔 𝑠𝑎𝑡𝑠𝑒𝑡 , 𝑏𝑖𝑠𝑎 𝑙𝑎𝑛𝑔𝑠𝑢𝑛𝑔 𝑑𝑖 𝑐𝑎𝑖𝑟𝑘𝑎𝑛 𝑑𝑔𝑛 𝑚𝑢𝑑𝑎ℎ, 𝑝𝑟𝑎𝑘𝑡𝑖𝑠 𝐷𝐴𝑁𝐴 𝑖𝑠 𝑡ℎ𝑒 𝑏𝑒𝑠𝑡",,2025-10-23 12:29:41,5
e12ea4f3-d764-45a3-9e56-19796dcfb365,luar biasa,luar biasa,2025-10-23 12:27:38,5
8ef37364-a2e5-4425-a438-cc29aa783e54,sangat bagus,sangat bagus,2025-10-23 12:27:15,5
fccb5538-5dea-4163-af66-b7321fbebccb,oke,oke,2025-10-23 12:26:03,5
b1c9ffff-7c5b-4133-926e-8c9d11b4939b,bagus,bagus,2025-10-23 12:25:39,4
bd3037c1-8f7d-484f-af7d-3b0e0aef3dbf,mantap,mantap,2025-10-23 12:25:29,5
4bb9f95f-a3ca-4e4f-8eb4-a6f9ec354546,"Dana babi ini fee withdraw Rp2500 , dikali 100juta transaksi seluruh indonesia, berapa triliun incomenya",dana babi ini fee withdraw rp dikali juta transaksi seluruh indonesia berapa triliun incomenya,2025-10-23 12:25:07,1
3932954a-e1b4-4779-a8d5-42d721b43536,good,good,2025-10-23 12:23:51,5
47f07201-2c6c-40b6-8915-81f8a985957a,sangat membantu,sangat membantu,2025-10-23 12:23:41,5
dc4f02d7-5f6f-47d2-8873-0a9486c5f027,"ini dana ku kenapa dah , biasanya lancar bisa TF lewat qris sekarang tiba tiba disuruh dana premium",ini dana ku kenapa dah biasanya lancar bisa tf lewat qris sekarang tiba tiba disuruh dana premium,2025-10-23 12:23:19,2
b39f9a46-5360-4f41-bf35-a6268ad16c71,saya mau hapus akun dana saya yg lama dan yg baru,saya mau hapus akun dana saya yg lama dan yg baru,2025-10-23 12:21:25,5
9847d33e-1667-445b-9991-1beefb49cb1c,loading agak lama,loading agak lama,2025-10-23 12:21:11,4
73a18c33-8a97-40f1-81b4-2b4c76f9bb27,apli kasi ya sangat bagus,apli kasi ya sangat bagus,2025-10-23 12:19:16,5
6fbe4ead-1bca-4f5a-b49d-89d751df5867,"udah ke daftar , udah lolos scan muka , udah lolos pin, masih minta kode otp,, nomor sudah hilangg di dalam masih ada saldonya , dana makin kesini makin gak ngotak",udah ke daftar udah lolos scan muka udah lolos pin masih minta kode otp nomor sudah hilangg di dalam masih ada saldonya dana makin kesini makin gak ngotak,2025-10-23 12:19:01,1
8cdb7855-df03-45f6-b207-a2a0d6a8696e,sangat puas,sangat puas,2025-10-23 12:18:00,5
0383dc7a-b73e-4bef-87d6-35f24ce1ae57,fine,fine,2025-10-23 12:17:46,5
982c3b1a-a52d-4d44-aa53-5b2df20e0dff,tolong berikan saya dana cicilan,tolong berikan saya dana cicilan,2025-10-23 12:16:37,5
6ce1c841-61fb-4765-896d-651f4f5e6766,madep,madep,2025-10-23 12:16:14,5
de704c5c-4670-4d91-89b0-5eba6f34c989,"sudah lama aku pakai dana tapi baru kali ini ada kendala, tidak bisa kirim uang baik ke teman ataupun bank, disuruh upgrade premium, udah diupgrade masih tetep gak bisa, udah komplen Diana juga belum ada kemajuan, mana mau komplen lagi udah gak bisa dichat si Diana, kecewa banget, mana saldo lumayan gak bisa diapa-apain",sudah lama aku pakai dana tapi baru kali ini ada kendala tidak bisa kirim uang baik ke teman ataupun bank disuruh upgrade premium udah diupgrade masih tetep gak bisa udah komplen diana juga belum ada kemajuan mana mau komplen lagi udah gak bisa dichat si diana kecewa banget mana saldo lumayan gak bisa diapaapain,2025-10-23 12:16:01,1
e2807a7c-b746-48ae-a4f4-e1e03b6f721e,platform terbaik maju trus DANA,platform terbaik maju trus dana,2025-10-23 12:13:16,5
e466995f-489f-4bdb-b622-d094b0181585,Ok,ok,2025-10-23 12:12:55,5
4c3f626d-1d7e-46d2-b85b-1d0adcdc4964,aplikasinyah sangat bagus,aplikasinyah sangat bagus,2025-10-23 12:12:37,5
b515be49-378b-45b1-945f-9d1115ab01e9,bagus,bagus,2025-10-23 12:12:32,4
9a337a9a-cfb9-4a5b-87f5-8c0ac6aecee9,mantul,mantul,2025-10-23 12:11:07,3
bfa2f715-209d-4a2b-834e-a4c7200a825e,sangat bagus,sangat bagus,2025-10-23 12:05:53,5
5d871b67-dfcd-459a-aa75-4e2b37846fbf,bagus,bagus,2025-10-23 12:05:06,5
a83fcd1f-2f9d-4b7d-a8da-8181d6b1c6a0,"maaf saya kasi bintang 2 soalnya akhir-akhir ini saya gak nyaman karena, kalo waktu saya top up dana selalu di potong admin terlalu besar seharusnya saya topup nominal saya ingin kan tetapi harus lebih.... topup ada admin pas mengambil ada admin dan mengirim ada admin.",maaf saya kasi bintang soalnya akhirakhir ini saya gak nyaman karena kalo waktu saya top up dana selalu di potong admin terlalu besar seharusnya saya topup nominal saya ingin kan tetapi harus lebih topup ada admin pas mengambil ada admin dan mengirim ada admin,2025-10-23 12:00:27,2
e5a653aa-ef0b-4062-8d56-394f52a491e7,kurang puas,kurang puas,2025-10-23 11:59:51,5
588f5556-772c-4f39-a6cc-18d43ff95dcf,diminta tambah identitas lain tapi apknya blank hitam gak ada tombol yg bisa di klik...chat dijawab ai yg muter muter ...males yg lain gercep dan gak ribet,diminta tambah identitas lain tapi apknya blank hitam gak ada tombol yg bisa di klikchat dijawab ai yg muter muter males yg lain gercep dan gak ribet,2025-10-23 11:59:45,1
89125ec4-c6f0-4649-82b8-09d301ffb45c,"apk tll gbisa login pin udah verif wajah udah msih pke kode otp kartu udah ilang, mau ganti pemindahan akun pke nomor baru KTP yang sama masih gabisa juga gblk tolol ada cs cuma bisa bls chat doang gabisa bantu selesain.",apk tll gbisa login pin udah verif wajah udah msih pke kode otp kartu udah ilang mau ganti pemindahan akun pke nomor baru ktp yang sama masih gabisa juga gblk tolol ada cs cuma bisa bls chat doang gabisa bantu selesain,2025-10-23 11:58:06,1
9a725aa5-1c12-4e23-8bfb-7489dc3ef568,ok,ok,2025-10-23 11:56:21,5
acc8702a-afea-4e4d-a667-a8d76d1c732c,belum mencoba,belum mencoba,2025-10-23 11:55:04,1
0b54983e-44e9-4f33-ada7-0c3e207b4d0e,sangat membantu dan prosesnya juga cepat banget sih,sangat membantu dan prosesnya juga cepat banget sih,2025-10-23 11:53:11,5
27cfbc91-01f3-468c-915e-63a3632871a2,sudah premium dan bertransaksi uang masuk keluar Samapi jutaan ..tapi fitu dana cicil blum muncul juga,sudah premium dan bertransaksi uang masuk keluar samapi jutaan tapi fitu dana cicil blum muncul juga,2025-10-23 11:53:06,5
528f607b-6050-41f5-a89b-0f50533605a8,terimakasih,terimakasih,2025-10-23 11:52:22,5
5071f0da-abe5-48ce-9ac1-35edba9b947d,Maaf knpa dana sy pakai wifi ga kebuka. Dana nya,maaf knpa dana sy pakai wifi ga kebuka dana nya,2025-10-23 11:52:13,5
c084dc1d-1490-4efc-84f8-3d916247710c,saya mengirim saldo ke teman saya senilai Rp 3500. tetapi saldo tidak diterima oleh teman saya tapi di saya berhasil di kirim dan tidak ada tindakan yang lanjut atas kesalahan tersebut dan saldo pun tidak kembali,saya mengirim saldo ke teman saya senilai rp tetapi saldo tidak diterima oleh teman saya tapi di saya berhasil di kirim dan tidak ada tindakan yang lanjut atas kesalahan tersebut dan saldo pun tidak kembali,2025-10-23 11:51:42,3
875b0e82-a680-4411-b22e-e0379f6c85e6,mantap,mantap,2025-10-23 11:51:10,5
6b28d054-b40e-4a37-b2f9-1e2b0895ee97,Kenapa buka dana udah lama bukanya udah buka malah balik lagi tolong kasih penjelasan,kenapa buka dana udah lama bukanya udah buka malah balik lagi tolong kasih penjelasan,2025-10-23 11:50:29,2
a5d00b47-6c95-4a10-8316-cbf4e3a6b179,Saya upgrade premium dari 2021 sering transaksi tak pernah dapat dacil,saya upgrade premium dari sering transaksi tak pernah dapat dacil,2025-10-23 11:50:21,1
2f8d3fcf-d310-4554-a76d-17313f2ad5a4,mantul,mantul,2025-10-23 11:48:02,5
d77a8e77-4f19-411b-a209-1ca8c105efc8,mohon di buka kamera saat mau ngirim SIM dokumen,mohon di buka kamera saat mau ngirim sim dokumen,2025-10-23 11:47:40,5
d01d843b-aae9-4236-8758-5b94a23b27a6,Dana cicil,dana cicil,2025-10-23 11:47:18,5
5aab1f9e-65fe-4e83-8b03-8b88d2ac7f6d,good apl,good apl,2025-10-23 11:47:00,5
9d5fc610-2fce-4fc0-ae3c-b1c7bdef0690,"sangat puas,coba aktifkan dana instan saya.",sangat puascoba aktifkan dana instan saya,2025-10-23 11:45:40,5
66f773e4-ec25-4a83-821f-bc39bdea8571,mantappp,mantappp,2025-10-23 11:44:18,5
0f8ee0bd-9bd5-460a-8424-d262212f4dbe,"kok sekarang gak ada lagi ya gratis kirim biasanya ada itu, masa sekarang bayar terus administrasi 2500 cobalah di kasih kirim gratis lagi,",kok sekarang gak ada lagi ya gratis kirim biasanya ada itu masa sekarang bayar terus administrasi cobalah di kasih kirim gratis lagi,2025-10-23 11:44:15,1
7c9c7a64-e1d3-43af-a60f-0155ec612420,Nice,nice,2025-10-23 11:43:41,5
77ce21e4-0a7e-4ea3-8c12-5487cf3e388c,baik,baik,2025-10-23 11:41:17,5
2d279da3-d9e9-4e9b-ad40-f740ab711c85,"ko sekarang dana ada adminya ya setiap transaksi, padhal kemarin² gak ada tuhh jadi mahal",ko sekarang dana ada adminya ya setiap transaksi padhal kemarin gak ada tuhh jadi mahal,2025-10-23 11:41:06,5
f3de5b79-f020-4fa8-91e1-108ab37921e3,"aplikasi Tidak guna, sudah saya uninstall, uang saya terpotong 60ribu gara² transaksi otomatis YouTube yang saya tdak ketahui bagaimana bisa,mirisnya itu uang orang yang saya simpan di dana,saya tau setelah 2 hari berlalu,pertanyaan saya untuk apa pin sama sidik jari, kalau ada transaksi tiba-tiba tanpa sepengatahuan pemilik hp .",aplikasi tidak guna sudah saya uninstall uang saya terpotong ribu gara transaksi otomatis youtube yang saya tdak ketahui bagaimana bisamirisnya itu uang orang yang saya simpan di danasaya tau setelah hari berlalupertanyaan saya untuk apa pin sama sidik jari kalau ada transaksi tibatiba tanpa sepengatahuan pemilik hp,2025-10-23 11:41:04,1
d6184cba-155d-475b-89ba-1339ceac8205,sangat puas,sangat puas,2025-10-23 11:39:16,5
f302f1d9-2fef-4dd2-830a-60747fc34a6e,transaksi lebih mudah dan gampang,transaksi lebih mudah dan gampang,2025-10-23 11:37:17,5
c4d51711-26d0-4fbd-908f-854931c6a6ec,"Sangat 'memudahkan' sekali, pertama kali pakai aplikasi ini rencana mau untuk melakukan pembayaran ke toko, begitu isi saldo ternyata harus upgrade. Akhirnya saya batalkan transaksi karena tidak membawa KTP. Hebat, tingkatkan terus 'kemudahan' nya, kalau perlu setiap pengguna baru WAJIB upload KK, supaya bisa semakin banyak koleksi data pribadi ya. Otomatis uninstall setelah tarik kembali dana saya. thanks for the experience.",sangat memudahkan sekali pertama kali pakai aplikasi ini rencana mau untuk melakukan pembayaran ke toko begitu isi saldo ternyata harus upgrade akhirnya saya batalkan transaksi karena tidak membawa ktp hebat tingkatkan terus kemudahan nya kalau perlu setiap pengguna baru wajib upload kk supaya bisa semakin banyak koleksi data pribadi ya otomatis uninstall setelah tarik kembali dana saya thanks for the experience,2025-10-23 11:34:36,1
4c992b4a-5e70-41ac-be61-3fced10be9d0,Jelekkk kadang kadang ada bug yang meresahkan pengguna seperti dana viz tidak bisa di nonaktifkan,jelekkk kadang kadang ada bug yang meresahkan pengguna seperti dana viz tidak bisa di nonaktifkan,2025-10-23 11:32:14,1
ac3fb514-107f-48ae-9dbe-55ba5818972d,di dana cicil saya tidak saya gunakan untuk transaksi di PLN kenapa saya dapat tagihan dari PLN dan setiap ada saldo langsung di potong dari dana cicil,di dana cicil saya tidak saya gunakan untuk transaksi di pln kenapa saya dapat tagihan dari pln dan setiap ada saldo langsung di potong dari dana cicil,2025-10-23 11:29:47,5
39b5dd9b-a8f3-4edb-861c-50329e0db423,mantap,mantap,2025-10-23 11:28:33,5
74a4c12d-9f45-4051-837c-7e2a80586883,bagus,bagus,2025-10-23 11:28:21,4
de197529-4523-4a74-bd00-8979a1f77a53,dana cicil munculin dong,dana cicil munculin dong,2025-10-23 11:28:03,5
dd4c347c-2fda-46be-919e-d2a4d55bb4dc,mantap,mantap,2025-10-23 11:27:34,5
7dd08382-23b4-488c-b2ab-e26b1ad3dd24,kok gk bisa di bukak ya danaku,kok gk bisa di bukak ya danaku,2025-10-23 11:24:59,2
7364be97-ca98-4b6b-aa46-1d936c0051c7,Saldo dana emang keren,saldo dana emang keren,2025-10-23 11:22:49,5
96175e0d-c12d-44b7-893e-1313501838d6,bagus,bagus,2025-10-23 11:22:40,5
9b25f29d-28c8-4b87-a57e-f873a1d68652,"Akun ku sudah tidak bisa masuk gara2 minta kode otp, Padahal udah pake pin sama vervikasi wajah, karena nomerku udah gak di pake jadi gak bisa masuk otp,. Dana pun responnya lama,😔😔😔, tambah jelek di update",akun ku sudah tidak bisa masuk gara minta kode otp padahal udah pake pin sama vervikasi wajah karena nomerku udah gak di pake jadi gak bisa masuk otp dana pun responnya lama tambah jelek di update,2025-10-23 11:22:01,5
c2444a25-b04e-44f0-a253-added164087f,bagus,bagus,2025-10-23 11:17:30,5
325ef260-7072-412c-a6e9-05c509207f43,dana tidak aman silahkan pindah aplikasi,dana tidak aman silahkan pindah aplikasi,2025-10-23 11:17:07,1
5777e521-2caf-41e9-a151-16075d9b4213,Baik,baik,2025-10-23 11:15:06,5
b599a6df-8188-4c82-9978-e26aad73a013,bagus,bagus,2025-10-23 11:13:59,4
0c5d175d-e5e4-4670-9ab6-c445f2fab279,semoga beruntung,semoga beruntung,2025-10-23 11:11:57,3
40b0e1ae-cb40-4302-a121-f875b1fadfa1,"saya mau kirim uang sesama dana gak bisa, malah di suruh premium, kaan dana saya sudah lama premium, du suruh upgrade malah tetep aja ngaco",saya mau kirim uang sesama dana gak bisa malah di suruh premium kaan dana saya sudah lama premium du suruh upgrade malah tetep aja ngaco,2025-10-23 11:11:33,1
b0b59597-73b0-4534-b006-63c67ee1c151,good job,good job,2025-10-23 11:10:25,4
f441f1c6-2ff5-4835-8f4f-f3751759d9bc,tolong hapus sistem langganan otomatis duit gue suka ilang udah 500 ribu totalnya hilang sendiri dikarenakan pembayaran otomatis seharusnya ada peninjauan misal otomatis harus di konfirmasi saya dulu jangan main otomatis dana 4njeng,tolong hapus sistem langganan otomatis duit gue suka ilang udah ribu totalnya hilang sendiri dikarenakan pembayaran otomatis seharusnya ada peninjauan misal otomatis harus di konfirmasi saya dulu jangan main otomatis dana njeng,2025-10-23 11:10:25,1
4bbd28af-8efc-44cc-85b9-5453a4324658,baik,baik,2025-10-23 11:09:39,4
56ab0bb5-aae8-47cc-9985-e68bac699529,good,good,2025-10-23 11:06:03,5
a2b7cafc-55ab-40f5-896f-4868a51569de,Bagus dan pertahankan,bagus dan pertahankan,2025-10-23 11:04:12,5
2a815e4d-a1a9-4ddd-8252-35ad47683d45,aplikasi sangat bagus,aplikasi sangat bagus,2025-10-23 11:02:37,5
51cc8c9e-1264-437f-9443-900172168a3f,lebih membantu transaksi kemana saja,lebih membantu transaksi kemana saja,2025-10-23 11:02:36,5
053d70d3-d7dd-4dc8-882c-9d0d1aca4e4c,"Tidak bisa widraw saldo dari ""Dana+"" ke akun ""Dana Pribadi"". sudah tanya Diana tapi masuk antrian Mulu tidak ada tindak lanjutnya sama sekali. katanya penarikan instan, tapi hampir 2 bulan tidak bisa tarik sama sekali.. katanya bisa WD dana plus kapan saja, tapi selalu ada kendala saat transaksi WD. masih tidak bisa WD, dan belum ada solusinya, mau tutup aplikasi Dana Plus saja. masih belum bisa juga, sudah hampir delapan bulan eror. masih belum bisa hampir setahunan",tidak bisa widraw saldo dari dana ke akun dana pribadi sudah tanya diana tapi masuk antrian mulu tidak ada tindak lanjutnya sama sekali katanya penarikan instan tapi hampir bulan tidak bisa tarik sama sekali katanya bisa wd dana plus kapan saja tapi selalu ada kendala saat transaksi wd masih tidak bisa wd dan belum ada solusinya mau tutup aplikasi dana plus saja masih belum bisa juga sudah hampir delapan bulan eror masih belum bisa hampir setahunan,2025-10-23 11:01:33,1
65862d77-244b-4a5a-a85d-64f838f2bcb2,mudah mengirimi uang buat jajan anak kita gaes,mudah mengirimi uang buat jajan anak kita gaes,2025-10-23 10:59:05,5
9ba029d7-b2dd-4483-a4c8-9194620544bc,apk nya bagus,apk nya bagus,2025-10-23 10:56:42,5
5009351c-0486-41b7-bc94-4543d64f2ab2,membantu,membantu,2025-10-23 10:56:11,5
50bf1ed3-3643-49d3-84ce-463744ecd229,sangat baik,sangat baik,2025-10-23 10:56:07,5
d3d7a5b2-9e8f-4f67-a29a-a2306d331d24,bagus,bagus,2025-10-23 10:55:33,5
54ebdc00-fa00-4871-a3b0-75aafa41bc04,"jgn download aplikasi ini,uang terkuras dan mereka tidak tanggung jawab. keamanan aplikasi DANA ini benar2 buruk. Aplikasi ini membiarkan transaksi ilegal tanpa sepengetahuan pemilik akun.",jgn download aplikasi iniuang terkuras dan mereka tidak tanggung jawab keamanan aplikasi dana ini benar buruk aplikasi ini membiarkan transaksi ilegal tanpa sepengetahuan pemilik akun,2025-10-23 10:55:25,1
80b6fa76-b64a-477e-beb9-3d526940ea8f,knapa gak bisa tf pdhl udah premiun mlh suruh apgret lsgi udah di apgret tetep msih gk bisa kirim uang gmna caranya ya,knapa gak bisa tf pdhl udah premiun mlh suruh apgret lsgi udah di apgret tetep msih gk bisa kirim uang gmna caranya ya,2025-10-23 10:55:11,2
611cc61d-5e5a-4a62-812a-cfcd9481f779,". HILANG JATI DIRI. ●KAKEK, BAPAK, PAMAN, Abang dst ... ( itu utk kelamin Laki² ). ●NENEK, IBU, BIBI, KAKAK dst ... ( itu utk Kelamin Perempuan ). ○Mr. Sir. Brother ... ( male ). ○Mrs. Madam. Miss ... ( female ). ■JENIS KELAMIN DI NEG. Indonesia ini sdh DIGABUNG, KITA SDH TIDAK TAHU LAGI MANA PÉŃ ÍŚ dan VÁĞ ÍŅÂ ... □BHS / KATA² di KONOHA SEMAKIN ŤAK JELAS . . .",hilang jati diri kakek bapak paman abang dst itu utk kelamin laki nenek ibu bibi kakak dst itu utk kelamin perempuan mr sir brother male mrs madam miss female jenis kelamin di neg indonesia ini sdh digabung kita sdh tidak tahu lagi mana p dan v bhs kata di konoha semakin ak jelas,2025-10-23 10:54:08,1
a1991040-0ae7-4e53-93c6-f1629cc9d10a,mntap,mntap,2025-10-23 10:53:37,5
525d2295-1ad0-400b-8f42-f74524c36a32,"good, limit buat yang gak premium pliss dibanyakin🙃",good limit buat yang gak premium pliss dibanyakin,2025-10-23 10:53:24,5
7f241fb7-31b5-4c00-993d-f2f40d7d8c7b,jos,jos,2025-10-23 10:51:09,5
195affd8-7462-4421-8f75-8a8d03728875,baik,baik,2025-10-23 10:50:28,5
2a1cbd1b-db42-4af4-90cb-77e9a8dbd9ca,senang pake aplikasih ini. jadi gampang ba tranfer uang.,senang pake aplikasih ini jadi gampang ba tranfer uang,2025-10-23 10:49:11,5
dba0f088-13c7-43d9-a006-2afc5575cec4,apk busuk dana cicil ga bisa dipakai.,apk busuk dana cicil ga bisa dipakai,2025-10-23 10:48:27,1
1b0a92e0-c6d9-4324-91f7-e125c6529417,hayulah nomor saya hilang gk bisa masuk k akun dana,hayulah nomor saya hilang gk bisa masuk k akun dana,2025-10-23 10:42:32,5
70af222f-53ba-4930-8dde-c6344ed43682,Awas hati2 uang hilang 700rb di aplikasi dana dan pihak dana tidak bertanggung jawab dan tidak bisa ngasih solusi. Lebih baik jangan pake aplikasi dana.banyak maling di aplikasi dana .pahal dana protect tpi percuma,awas hati uang hilang rb di aplikasi dana dan pihak dana tidak bertanggung jawab dan tidak bisa ngasih solusi lebih baik jangan pake aplikasi danabanyak maling di aplikasi dana pahal dana protect tpi percuma,2025-10-23 10:40:51,1
6e65d396-bced-4abe-b5ba-ba163abb1e2a,pake dana transfer lebih mudah,pake dana transfer lebih mudah,2025-10-23 10:40:43,5
fe90675c-9b7c-4c5a-aa43-ff88327df003,"simple, bisa transaksi manapun..",simple bisa transaksi manapun,2025-10-23 10:39:19,5
ac373cc0-d19f-4512-8f1e-3b4c2e2c942d,Bagus,bagus,2025-10-23 10:38:56,5
6567f5ce-3cbc-4a5b-853f-2057da1f76b0,parah dana udah premium udah isi saldo di buat isi token gak bisa di buat transfer juga gak bisa percuma isi saldo banyak banyak gak bisa di apa apain,parah dana udah premium udah isi saldo di buat isi token gak bisa di buat transfer juga gak bisa percuma isi saldo banyak banyak gak bisa di apa apain,2025-10-23 10:38:38,1
fb4aa452-3e4d-48f4-83ef-de9d53acf600,kenapa susa skali log in di dana..mengirim uang ndk masuk sampe ini,kenapa susa skali log in di danamengirim uang ndk masuk sampe ini,2025-10-23 10:37:05,1
bad7fd2c-0871-4f5c-ae3e-06548c41b7f7,GK bisa masuk,gk bisa masuk,2025-10-23 10:37:04,1
a1ab1951-cc4b-4c04-b3f7-2e7299cb30a0,masih gak bisa di buka meski pun udah di coba dengan 3 cara itu mau Chet admin dana gak tau di mna,masih gak bisa di buka meski pun udah di coba dengan cara itu mau chet admin dana gak tau di mna,2025-10-23 10:36:19,1
c8153019-6448-488e-af0a-2ea168ef2c2f,aplikasi geblek,aplikasi geblek,2025-10-23 10:36:12,1
1b8fea7d-2f66-4441-b258-82c189155a7b,bagus,bagus,2025-10-23 10:35:49,5
6a246ecd-a462-41dd-a40a-0573a89b39aa,bintang 5 tp pliss keluarin dana cicilkuu😭,bintang tp pliss keluarin dana cicilkuu,2025-10-23 10:34:56,5
fc5d0ab2-f6ec-4cad-8a1d-8edfc7655ee9,sangat membantu dalam keseharian,sangat membantu dalam keseharian,2025-10-23 10:33:25,5
cf86111c-036f-402c-94d5-c37d3b0e7dc0,login berkali kali gak bisa masuk ke account,login berkali kali gak bisa masuk ke account,2025-10-23 10:32:39,1
ef13fb08-9cf9-4d61-b697-73c6af401061,apk rusakkk jaringannya sering error pas transaksi,apk rusakkk jaringannya sering error pas transaksi,2025-10-23 10:31:22,1
