reviewId,content,clean_content,at,score,sentimen
0dc175cc-92dd-4ff1-8d8a-8ca0b414d831,Bagai mana biar saya bisa login,bagai mana biar saya bisa login,2025-05-19 08:50:55,1,negatif
efd00cb3-ba70-4908-8032-e732c7d3603f,"aplikasi paling busuk yang pernah saya pake, pelayanan jelek sekali. keamanan sangan rentan dibobol, dan saldo hilang sendiri tampa tau itu transaksi apaan.",aplikasi paling busuk yang pernah saya pake pelayanan jelek sekali keamanan sangan rentan dibobol dan saldo hilang sendiri tampa tau itu transaksi apaan,2025-05-19 08:18:53,1,negatif
ec3d1b0c-8f7f-49f0-a3bf-ad9018b5c658,semoga amanah,semoga amanah,2025-05-19 08:10:47,5,positif
d473f76d-2aa3-42d8-bd6e-b41e12390878,kenapa sekarang makin tidak aman banyak kasus tiba2 saldo dana berkurang untuk transaksi yg tidak pernah dilakukan?,kenapa sekarang makin tidak aman banyak kasus tiba saldo dana berkurang untuk transaksi yg tidak pernah dilakukan,2025-05-19 08:08:02,1,negatif
e8b7d39d-f67d-4df7-9d8c-d707af5f972c,Sangat membantu Mudah mudahan dana pinjam instan nya semoga muncul di aplikasi ini,sangat membantu mudah mudahan dana pinjam instan nya semoga muncul di aplikasi ini,2025-05-19 07:54:05,5,negatif
ef0ed36c-1a0a-4c89-8eb2-3bf6cc3ea299,bess aplikasi keuangan ku aman banget gay dan sangat cepat,bess aplikasi keuangan ku aman banget gay dan sangat cepat,2025-05-19 07:38:10,5,positif
61ce5818-896d-4895-9281-79051702cd5b,kenpa saya tidak bisa login,kenpa saya tidak bisa login,2025-05-19 07:15:48,5,negatif
2da947a2-b02d-4cd7-9717-5146d97b772d,gampang dibobol/di hack,gampang diboboldi hack,2025-05-19 06:45:39,1,negatif
0e7a57fc-b1b8-44db-ad95-a972fc37527d,klo menurut saya jgn dpelihara saldo anda tak aman bisa terkuras2 tak perstujuan aplikasi tak berguna,klo menurut saya jgn dpelihara saldo anda tak aman bisa terkuras tak perstujuan aplikasi tak berguna,2025-05-19 06:40:05,1,positif
dff5ea3e-cebe-4066-9de9-1e2c9507aa83,"mantap, semoga keamanan nya makin di tingkatkan lagi👍👍👍",mantap semoga keamanan nya makin di tingkatkan lagi,2025-05-19 06:39:05,5,positif
dbfbdc4c-6165-4053-aa17-bbd641be3fe6,"Akun saya sering melakukan transaksi tanpa sepengetahuan dan persetujuan saya, tiba-tiba saldo hilang dan muncul mutasinya. Saya sudah mencoba melaporkan dan menjelaskan kronologinya kepada CS, tetapi tidak pernah membuahkan hasil. Sekalipun itu ingin mengajukan pengembalian dana, hal tersebut tidak pernah terjadi. Pencopetan digital di aplikasi ini sangat rawan terjadi. Rasa tanggung jawab dari pihak yang bersangkutan pun sangat mengecewakan.",akun saya sering melakukan transaksi tanpa sepengetahuan dan persetujuan saya tibatiba saldo hilang dan muncul mutasinya saya sudah mencoba melaporkan dan menjelaskan kronologinya kepada cs tetapi tidak pernah membuahkan hasil sekalipun itu ingin mengajukan pengembalian dana hal tersebut tidak pernah terjadi pencopetan digital di aplikasi ini sangat rawan terjadi rasa tanggung jawab dari pihak yang bersangkutan pun sangat mengecewakan,2025-05-19 06:38:51,1,negatif
3263d3be-32df-41ba-9c47-d801d8862953,"semoga apk selalu amanah🙏🏻, soalnya sangat membantu keuangan online",semoga apk selalu amanah soalnya sangat membantu keuangan online,2025-05-19 06:34:24,5,positif
4210dc12-5825-44e7-82b6-4f2af23ab88f,Bagus cuman sekarang untuk memperbaiki error sytem sangat sulit sekali saya hampir 6 bulan tidak bisa bertransaksi karena lupa pin dan ganti nomor walaupun paduan perbaikan sudah diberikan dan dijalankan tetapi sampai sekarang belum bisa diperbaiki,bagus cuman sekarang untuk memperbaiki error sytem sangat sulit sekali saya hampir bulan tidak bisa bertransaksi karena lupa pin dan ganti nomor walaupun paduan perbaikan sudah diberikan dan dijalankan tetapi sampai sekarang belum bisa diperbaiki,2025-05-19 06:28:41,5,negatif
87a6b8f3-ebd3-4a92-8f81-36f03f813128,"kurangnya keamanan , uang saya hilang & tidak kembali, tiba2 ada transaksi yg tidak pernah saya lakukan",kurangnya keamanan uang saya hilang tidak kembali tiba ada transaksi yg tidak pernah saya lakukan,2025-05-19 06:19:52,1,negatif
2b08b384-b58f-4af9-b9f7-86f4e53b036c,"sangat puas...tetapi saya mau cba pinjam sldo dana tetapi fitur nya blm ada.,,tlng di adakan",sangat puastetapi saya mau cba pinjam sldo dana tetapi fitur nya blm adatlng di adakan,2025-05-19 06:16:06,4,negatif
e4a62d67-8245-40de-9a5b-17478f0bc02b,dana pinjam min aktif in,dana pinjam min aktif in,2025-05-19 06:06:10,5,negatif
aab9a83b-6553-4916-aa33-84a6a101c681,TIDAKK AMANN DAN UANG HILANG SENDIRII. GIMANA SIH INI?,tidakk amann dan uang hilang sendirii gimana sih ini,2025-05-19 06:00:57,1,negatif
a27580c5-2ff2-47c7-b451-1d40362f77cd,hai Dana knp skrg KLO potongan besar g kaya dulu gratis .skrg KLO topup dana di potong besar JD aku udh gak tertarik lagi sama akun dana lagi.mau aku hapus pindah akun gopay yg gratis 100x perbulan TF ke bank mana pun by dana,hai dana knp skrg klo potongan besar g kaya dulu gratis skrg klo topup dana di potong besar jd aku udh gak tertarik lagi sama akun dana lagimau aku hapus pindah akun gopay yg gratis x perbulan tf ke bank mana pun by dana,2025-05-19 05:56:59,2,negatif
ad7937db-f56c-4eb7-a7db-c2c96937339d,handphone serta kartu sim saya hilang dan tidak bisa login akun dana padahal sudah verifikasi wajah tapi tetap tidak bisa login gimana ini?,handphone serta kartu sim saya hilang dan tidak bisa login akun dana padahal sudah verifikasi wajah tapi tetap tidak bisa login gimana ini,2025-05-19 05:43:33,1,negatif
43db539b-dcd6-42ca-ab8b-aea27e6c0e64,harap di perhatikan lagi.lebih lebihh harus aman lagii,harap di perhatikan lagilebih lebihh harus aman lagii,2025-05-19 05:41:22,5,positif
81e16044-a7e8-4f4f-aa93-c2f0d574508e,"aplikasi merugikan,uang tiba² hilang gak ada pertanggung jawaban,aplikasi perbankan keuangan kok bisa di hack keamanan gak di tingkatkan kecewa saya makai aplikasi ini",aplikasi merugikanuang tiba hilang gak ada pertanggung jawabanaplikasi perbankan keuangan kok bisa di hack keamanan gak di tingkatkan kecewa saya makai aplikasi ini,2025-05-19 05:41:00,1,negatif
cda2a241-0728-4e9b-aa63-4087ad031894,mengapa saya tidak dapat login ke akun saya?,mengapa saya tidak dapat login ke akun saya,2025-05-19 05:35:59,1,negatif
c1973e25-00ae-49e5-8689-fb938e531d36,"menu pindai di beranda hilang setelah update, tolong perbaiki",menu pindai di beranda hilang setelah update tolong perbaiki,2025-05-19 04:51:42,1,negatif
dcccb454-2a34-46f3-8329-6d59b2ddb388,"masalah saldo hilang tidak kunjung selesai, padahal saya tidak melakukan transaksi apapun pada saat itu. keamanan yang sangat buruk dan pelayanan CS juga sangat buruk. sampah",masalah saldo hilang tidak kunjung selesai padahal saya tidak melakukan transaksi apapun pada saat itu keamanan yang sangat buruk dan pelayanan cs juga sangat buruk sampah,2025-05-19 04:33:38,1,negatif
7ff3482d-899d-42b2-8a8e-70f6fa2a3e96,"GAK AMAN udah cukup kesabaran saya, ini sudah ke 4 kali nya aku kebobolan tidak ada notifikasi, main potong saldo saya merasa tidak berlangganan, emoji keyboard seharga 300rb. please donk dana.. masa elu main potong2 tanpa ada notifikasi disetujui atau tidak.. woi dana, itu buat bayar SPP anak saya sekolah.. minta refund sendiri sama google. mana dibalikin. sudah cukup gw. dulu iqiyi gw gak langganan dipotong saldo 3 bulan, trus sekarang ada google gak jelas motong saldo 7rb, kadang 5rb..",gak aman udah cukup kesabaran saya ini sudah ke kali nya aku kebobolan tidak ada notifikasi main potong saldo saya merasa tidak berlangganan emoji keyboard seharga rb please donk dana masa elu main potong tanpa ada notifikasi disetujui atau tidak woi dana itu buat bayar spp anak saya sekolah minta refund sendiri sama google mana dibalikin sudah cukup gw dulu iqiyi gw gak langganan dipotong saldo bulan trus sekarang ada google gak jelas motong saldo rb kadang rb,2025-05-19 04:27:03,1,negatif
de283052-2d03-4333-b035-e7383b5d462f,"ini apk lucu bgt, reward nya udah cekin di hari ke 7 nya, berpindah ke hari pertama lagi wkwk",ini apk lucu bgt reward nya udah cekin di hari ke nya berpindah ke hari pertama lagi wkwk,2025-05-19 04:13:32,1,negatif
7fc004e4-af08-45bf-9085-8377a909db20,"ga nyaman bgt, ga aman. tb² saldo kepotong 120k, gaada konfirmasi pdhl. rugi bgt pake danaaa! aplikasi gmn sih ini",ga nyaman bgt ga aman tb saldo kepotong k gaada konfirmasi pdhl rugi bgt pake danaaa aplikasi gmn sih ini,2025-05-19 03:50:08,1,negatif
a7d93ef1-ecd0-4ab7-95b3-c71e00725753,"kecewa banget sih uang aku ilang padahal ga pernah transaksi apapun pas di lihat di riwayat transaksi ada yg nge hack di konfirmasi ke dana katanya uang gabisa kembali apk ga berguna aku hapus aja akun + apk nya , buat kalian hati-hati ya pake apk ini.",kecewa banget sih uang aku ilang padahal ga pernah transaksi apapun pas di lihat di riwayat transaksi ada yg nge hack di konfirmasi ke dana katanya uang gabisa kembali apk ga berguna aku hapus aja akun apk nya buat kalian hatihati ya pake apk ini,2025-05-19 03:37:35,1,negatif
ae59b75d-eaef-40ce-871f-2e4745aab735,"Dana sudah tidak aman, kenapa tiba2 bisa berlangganan aplikasi tidak jelas dan menyedot uang kita, maxtohub contohnya",dana sudah tidak aman kenapa tiba bisa berlangganan aplikasi tidak jelas dan menyedot uang kita maxtohub contohnya,2025-05-19 03:23:59,1,negatif
4128d3af-84d7-4ae6-81f1-1c88839effdd,"t4* gw kena tipu, kronologi tiba2 duit gw kesedot 160k tanpa sebab, stelah gw hubungi cs ngga bisa dihubungi, tiba2 gw ditelpon org pas hari itu juga yg ngakunya cs dana, alhasil gw percaya dan disuruh login ulang, eh taunya kesedot habis saldo gw disitu sekitar 500k dan hilang aja gitu sampe skrg g balik, saran nih mending g ush pake dana lagi banyak oknum org dalam yg tukang tipu jg, ngga aman asli",t gw kena tipu kronologi tiba duit gw kesedot k tanpa sebab stelah gw hubungi cs ngga bisa dihubungi tiba gw ditelpon org pas hari itu juga yg ngakunya cs dana alhasil gw percaya dan disuruh login ulang eh taunya kesedot habis saldo gw disitu sekitar k dan hilang aja gitu sampe skrg g balik saran nih mending g ush pake dana lagi banyak oknum org dalam yg tukang tipu jg ngga aman asli,2025-05-19 03:15:48,1,negatif
96352ff9-a989-467b-9722-07f3f9ad6179,"membantu pembayaran dengan mudah dan cepat, semoga aman selalu.",membantu pembayaran dengan mudah dan cepat semoga aman selalu,2025-05-19 02:48:16,5,positif
aa80ad8b-b30d-47cc-b8b7-fa2aabf8ca7b,"saya udh lama pakai aplikasi dana ini krna memudahkan untuk transaksi dan fitur nya yg bagus.. tapi kali ini saya sangat kecewa sekali krna tiba"" saldo saya berkurang setelah di cek transaksi terjadi jam 2 pagi sedangkan saya posisi tidur tidak ada sama sekali melakukan transaksi itu.. saya rasa aplikasi ini Tidak terjamin keamanan nya. bukan nya menguntungkan penggunanya malah merugikan penggunanya.!! tolong dong di tingkat kan lagi untuk keamanan aplikasi nya..",saya udh lama pakai aplikasi dana ini krna memudahkan untuk transaksi dan fitur nya yg bagus tapi kali ini saya sangat kecewa sekali krna tiba saldo saya berkurang setelah di cek transaksi terjadi jam pagi sedangkan saya posisi tidur tidak ada sama sekali melakukan transaksi itu saya rasa aplikasi ini tidak terjamin keamanan nya bukan nya menguntungkan penggunanya malah merugikan penggunanya tolong dong di tingkat kan lagi untuk keamanan aplikasi nya,2025-05-19 02:39:50,1,negatif
55b360c1-2b9e-4370-86bf-7f2dc8a7116b,pas login muncul tulisan koneksi jaringan terputus terus,pas login muncul tulisan koneksi jaringan terputus terus,2025-05-19 02:34:38,1,negatif
4fa02a5a-2ed4-4b25-84fc-313a732d1fdc,"Hilang uang tiba2 bayar langganan aplikasi, padahal tidak pernah saya pake aplikasinya. Harusnya ada konfirmasi lagi kalau ada pembayaran seperti itu jangan langsung potong aja biar kita bisa tau terlebih dahulu, kita aja kalau mau bayar apa apa pake dana ada konfirmasi pin dulu kan hhmm. Banyak keluarga saya yg tiba2 hilang uang di dana, dan tidak bisa di konsultasikan karena konsultasi di dana nya malah dikasih chat system yg terbatas memberikan pertanyaan haduh.",hilang uang tiba bayar langganan aplikasi padahal tidak pernah saya pake aplikasinya harusnya ada konfirmasi lagi kalau ada pembayaran seperti itu jangan langsung potong aja biar kita bisa tau terlebih dahulu kita aja kalau mau bayar apa apa pake dana ada konfirmasi pin dulu kan hhmm banyak keluarga saya yg tiba hilang uang di dana dan tidak bisa di konsultasikan karena konsultasi di dana nya malah dikasih chat system yg terbatas memberikan pertanyaan haduh,2025-05-19 02:32:51,1,negatif
994f0ddd-ab7c-4c67-b7ce-c008c41ec860,kecewa banget hp saya rusak padahal kartu ya udah di pindahin ke hp baru tapi ga bisa masuk sangat kecewa sayang banget mana ada saldo ya mohon kepada pihak dana jangan di persirik kaya gini KLO gini jadi mempersulit penguna,kecewa banget hp saya rusak padahal kartu ya udah di pindahin ke hp baru tapi ga bisa masuk sangat kecewa sayang banget mana ada saldo ya mohon kepada pihak dana jangan di persirik kaya gini klo gini jadi mempersulit penguna,2025-05-19 02:19:05,1,negatif
a8bb6a10-ee5d-4fbc-af01-bf2f004f3dfa,tolong ditingkatkan keamanannya aja y selainnya sangat membantu,tolong ditingkatkan keamanannya aja y selainnya sangat membantu,2025-05-19 01:45:57,5,positif
b50e7554-3b84-46ff-a762-d2019f55f484,Bagaimana bisa terjadi pembuatan pin sedangkan saya belum memasukkan pin sudah verifikasi wajah saja dan transaksi berhasil dana masuk tapi pin tidak saya ketahui untuk melakukan penarikan tidak bisa digunakan karena benar² belum membuat pin,bagaimana bisa terjadi pembuatan pin sedangkan saya belum memasukkan pin sudah verifikasi wajah saja dan transaksi berhasil dana masuk tapi pin tidak saya ketahui untuk melakukan penarikan tidak bisa digunakan karena benar belum membuat pin,2025-05-19 01:09:59,1,negatif
1da41b36-c812-49b6-829a-a0b52552c364,"saldo saya si tarik sebesar Rp120.000,tanpa alasan yg jelas oleh vip-help,mending pindah saja ke seabank",saldo saya si tarik sebesar rptanpa alasan yg jelas oleh viphelpmending pindah saja ke seabank,2025-05-19 01:04:07,1,negatif
80db9049-f994-40f3-b6fd-24609d39d207,"mau ganti no aja ribet,padahal udah jelas ada pin sama no hp,susah banget masuk nya",mau ganti no aja ribetpadahal udah jelas ada pin sama no hpsusah banget masuk nya,2025-05-19 00:40:55,1,negatif
28785c87-db2b-435e-aaf4-09f6b8695b28,dana cicil di dana ga ada jadi ga bisa pinjam waktu mendesak dah lah,dana cicil di dana ga ada jadi ga bisa pinjam waktu mendesak dah lah,2025-05-19 00:31:14,5,negatif
ac4cf3dc-db75-4875-ae71-689a22bcbd21,"apk gajelas, apk tayii gua mau login via email gabisa lagi karena nomor dana yang gua pakai uda lama ga aktif, padahal sebelum2nya bisaaa. udah chat cs disuruh ganti akun pakai KTP, tapi malah kagabisa kocak wkwkwkwkwkkwkwwkk Katanya no baru yang mau dijadiin pemindahan akun harus prem dulu, padahal KTP gua cuman q wkwkwwwk lawak lu dana malah saldo gua banyak lagi disituu",apk gajelas apk tayii gua mau login via email gabisa lagi karena nomor dana yang gua pakai uda lama ga aktif padahal sebelumnya bisaaa udah chat cs disuruh ganti akun pakai ktp tapi malah kagabisa kocak wkwkwkwkwkkwkwwkk katanya no baru yang mau dijadiin pemindahan akun harus prem dulu padahal ktp gua cuman q wkwk lawak lu dana malah saldo gua banyak lagi disituu,2025-05-18 23:39:03,1,negatif
9ca29e63-6256-46fc-9fdc-f1efd0be9426,saya lupa pin saya dan no hp saya sudah hilang bagaimana saya mengambil saldo yang ada sdi akun dana saya,saya lupa pin saya dan no hp saya sudah hilang bagaimana saya mengambil saldo yang ada sdi akun dana saya,2025-05-18 23:13:24,5,negatif
5735b8ac-fab2-4004-bb78-cf428c0997a1,tidak bisa mengajukan pinjaman,tidak bisa mengajukan pinjaman,2025-05-18 22:41:23,1,negatif
16933ed4-7375-4c98-91d7-df8e00018bf3,"sudah tidak aman pakay dana, nyimpen uang didana, tiba"" hilang, malah uang buat makan, hilang pisan, makan apa dong, makan angin, dana gampang dicuri oleh para penipu, saya 500 ribu hilang bgtu saja, semoga Allah membalas manusia, yang suka ngambil hak orang lain, bawa uang saya untuk rumah sakit, kapok pakay dana klu bgini.",sudah tidak aman pakay dana nyimpen uang didana tiba hilang malah uang buat makan hilang pisan makan apa dong makan angin dana gampang dicuri oleh para penipu saya ribu hilang bgtu saja semoga allah membalas manusia yang suka ngambil hak orang lain bawa uang saya untuk rumah sakit kapok pakay dana klu bgini,2025-05-18 21:54:00,1,negatif
ac6b8930-a2a3-4aec-99f9-3e1632621bad,saya sangat suka .dengan dana lebih cepat proses nya dn aman untuk simp. uang,saya sangat suka dengan dana lebih cepat proses nya dn aman untuk simp uang,2025-05-18 20:46:23,5,negatif
8bf6c751-b77f-4c21-920d-9f187e14261e,harus pake otp sedangkan kartu nya udh ilang no ga aktif sldo nya masih ada gmna ini,harus pake otp sedangkan kartu nya udh ilang no ga aktif sldo nya masih ada gmna ini,2025-05-18 20:24:14,1,negatif
c2283b66-2300-4625-9be7-1f4243e135ac,aman dan terpercaya 🤏👍,aman dan terpercaya,2025-05-18 19:38:22,5,positif
7c944a5b-8c67-4ea7-8318-cf83f8db4d17,Moga Amanah,moga amanah,2025-05-18 19:33:12,5,positif
070b4d07-0b8c-48eb-94ed-776d1fa3b23e,kenapa tidak bisa menerima kode otp,kenapa tidak bisa menerima kode otp,2025-05-18 18:35:08,1,negatif
938d8cbf-4d84-448a-bc15-0a709d32fff8,"Aku sangat kecewa dengan dana ini, Krn tdk bisa bertanggung jawab atas hilangnya uang saya, tgl 19 Agustus 2024, senilai 1,4Jt jumlahnya memang kecil, aku di arah login ulang dgn verifikasi wajah dan lht saldo sisa Rp0, ya namanya penipuan apapun jenisnya kenapa sistemnya bisa terbobol, berarti keamanan dana rapuh, banyak ewallet lain yg bisa di gunakan yg lebih bagus, dan banyak teman yang mengeluh juga, saya keberatan menaruh kepercayaan ke dana ini, dan akan aku sebarkan ke sosomed, apk tolol",aku sangat kecewa dengan dana ini krn tdk bisa bertanggung jawab atas hilangnya uang saya tgl agustus senilai jt jumlahnya memang kecil aku di arah login ulang dgn verifikasi wajah dan lht saldo sisa rp ya namanya penipuan apapun jenisnya kenapa sistemnya bisa terbobol berarti keamanan dana rapuh banyak ewallet lain yg bisa di gunakan yg lebih bagus dan banyak teman yang mengeluh juga saya keberatan menaruh kepercayaan ke dana ini dan akan aku sebarkan ke sosomed apk tolol,2025-05-18 18:15:04,1,negatif
38bbaf8d-0ffd-4269-88f0-0e191ef45e74,"uang saya ketarik sendiri, pdhl saya ga ada transaksi apapun, pokoknya dana ga aman sekarang",uang saya ketarik sendiri pdhl saya ga ada transaksi apapun pokoknya dana ga aman sekarang,2025-05-18 17:25:46,1,negatif
9adf7a55-69a3-438c-9b7b-22519b4c4f07,"saya tidak bisa login di karenakan nomor saya tidak aktif dan lupa sama pinnya, tidak ada bantuan dari pihak dana sehingga uang di dana tersebut hilang",saya tidak bisa login di karenakan nomor saya tidak aktif dan lupa sama pinnya tidak ada bantuan dari pihak dana sehingga uang di dana tersebut hilang,2025-05-18 17:11:05,1,negatif
5f42a09a-f698-4921-9f3a-07436e32153c,"Aplikasi busuk, tiba² ada transaksi sendiri tanpa ada persetujuan dari pemilik atau persetujuan pemilik, tingkat keaaman rentan gamoang di hack duit sudah hilang dan tidak bisa mengajukan refund, notifikasi berlangganan apk padahal tidak pernah sama sekali berlangganan apk tiba² saldo sudah kesedot",aplikasi busuk tiba ada transaksi sendiri tanpa ada persetujuan dari pemilik atau persetujuan pemilik tingkat keaaman rentan gamoang di hack duit sudah hilang dan tidak bisa mengajukan refund notifikasi berlangganan apk padahal tidak pernah sama sekali berlangganan apk tiba saldo sudah kesedot,2025-05-18 17:09:41,1,negatif
ea70df51-7ddb-41ea-9574-041dd1250e27,"apalikasi gajelas bertahun tahun pake aplikasi dana tiba tiba ilang saldo dana mana bukan uang kecil lagi, keamanan akunnya lemahh, saran jangan donwload apk ini",apalikasi gajelas bertahun tahun pake aplikasi dana tiba tiba ilang saldo dana mana bukan uang kecil lagi keamanan akunnya lemahh saran jangan donwload apk ini,2025-05-18 16:54:59,1,negatif
25f6801b-b8aa-4d52-9d53-77a219ccf873,"Kecewa!!! Tingkat keamanan sangat buruk, akun saya tiba-tiba logout dan gak bisa login kembali, mana cs nya gak bisa dihubungi 😭😭😭",kecewa tingkat keamanan sangat buruk akun saya tibatiba logout dan gak bisa login kembali mana cs nya gak bisa dihubungi,2025-05-18 16:48:37,1,negatif
2e00e21a-76f1-44f7-8d59-093f950dfde7,akun saya tiba tiba logout dan tidak bisa login kembali padahal masih ada saldo yang cukup lumayan. gimana ini saya udah pake dana 5 tahun lebih kok tiba2 ter logout dan gak bisa login lagi mana CS nya robot gak bisa komunikasi secara langsung.,akun saya tiba tiba logout dan tidak bisa login kembali padahal masih ada saldo yang cukup lumayan gimana ini saya udah pake dana tahun lebih kok tiba ter logout dan gak bisa login lagi mana cs nya robot gak bisa komunikasi secara langsung,2025-05-18 16:45:41,1,negatif
08a93e2d-611e-4926-b603-23af32026530,"Tolong dari pihak aplikasi dana keamanannya di perketat lagi,saldo saya baru terpotong otomatis tanpa ada transaksi atau langganan di aplikasi yang lain,sudah berapa kali saya medapatkan masalah yang sama,terima kasih atas perhatiaannya🙏",tolong dari pihak aplikasi dana keamanannya di perketat lagisaldo saya baru terpotong otomatis tanpa ada transaksi atau langganan di aplikasi yang lainsudah berapa kali saya medapatkan masalah yang samaterima kasih atas perhatiaannya,2025-05-18 16:38:46,1,negatif
eccac4c4-e6ab-4c9b-b38d-f7b15d92e237,kenpq setiap masukan nomor mesti verifikasi,kenpq setiap masukan nomor mesti verifikasi,2025-05-18 15:54:25,5,negatif
3fb17e86-8044-40fa-b002-97897ceb81a9,aplikasi ngak jelas dana hilang sendiri 159k beli hal gak guna lagi tanpa verifikasi apapun dan masukan pin bisa membeli sendiri saya tidak pernah memberikan pin dan pasword dan juga sudah lapor cs hanya di beri permintaan maaf tidak ada refund dana sama sekali,aplikasi ngak jelas dana hilang sendiri k beli hal gak guna lagi tanpa verifikasi apapun dan masukan pin bisa membeli sendiri saya tidak pernah memberikan pin dan pasword dan juga sudah lapor cs hanya di beri permintaan maaf tidak ada refund dana sama sekali,2025-05-18 15:47:59,1,negatif
0e4ebaf0-9c8c-43e9-baa9-c3d2cf647f3d,saya ingin mengajukan pinjaman pertama ke dana.bgmna cara nya?,saya ingin mengajukan pinjaman pertama ke danabgmna cara nya,2025-05-18 15:46:30,5,negatif
cc4b6cff-d36c-49cc-882e-bd9dcc62afc4,"Geblek Dana harusnya kalo ada yg register dengan data yg sama harusnya kalian tolak jgn menjebak orang, Krn utk pindah akun sangat ribet urusannya sama kalian, akun lama saya udah premium akun saya mau gantiin dengan akun baru yg di jadiin premium kok susah banget an jing bia dab a su. masalahnya nih uang saya nyangkut di akun baru yg belum premium dan tidak bisa di upgrade ke premium",geblek dana harusnya kalo ada yg register dengan data yg sama harusnya kalian tolak jgn menjebak orang krn utk pindah akun sangat ribet urusannya sama kalian akun lama saya udah premium akun saya mau gantiin dengan akun baru yg di jadiin premium kok susah banget an jing bia dab a su masalahnya nih uang saya nyangkut di akun baru yg belum premium dan tidak bisa di upgrade ke premium,2025-05-18 15:31:42,1,negatif
dbae5820-00e2-452c-bc69-5fb59677b7b2,"ini dana gimana yah saya isi dana 2,2 juta tiba tiba ada transaksi biasanya dana kalau mau transaksi ada vermuk atau masukan pin ini uang saya habis sekejap . laporan malah di suruh ke kepolisian aneh bener ini aplikasi yang satu ini . padahal ga ngerasa transaksi kurang safety aplikasi ini sampe sampe saya cek ada yang masuk ke akun dana saya .",ini dana gimana yah saya isi dana juta tiba tiba ada transaksi biasanya dana kalau mau transaksi ada vermuk atau masukan pin ini uang saya habis sekejap laporan malah di suruh ke kepolisian aneh bener ini aplikasi yang satu ini padahal ga ngerasa transaksi kurang safety aplikasi ini sampe sampe saya cek ada yang masuk ke akun dana saya,2025-05-18 15:13:48,1,negatif
afc98a83-acc5-4f1f-9dd1-b9541038a48d,anjir dana gw ilang dan gx ada konfirmasi transaksi tapi di riwayat ada transaksi yg gx jelas gimana nih dana sudah tidak aman,anjir dana gw ilang dan gx ada konfirmasi transaksi tapi di riwayat ada transaksi yg gx jelas gimana nih dana sudah tidak aman,2025-05-18 14:57:55,1,negatif
4ce83fa8-6867-4a49-a05e-420b136da53d,ribet ada tulisan saldo dana.biasa nya pindai,ribet ada tulisan saldo danabiasa nya pindai,2025-05-18 14:55:59,1,negatif
55e86448-6ec6-49cc-9ff9-2c1f6fe8352d,mengapa dana cicil atau dana instan ga muncul di aplikasi dana saya. tolong dong di aktipin,mengapa dana cicil atau dana instan ga muncul di aplikasi dana saya tolong dong di aktipin,2025-05-18 14:49:08,2,negatif
2ae4fc95-e2be-4527-b501-62b57220d8da,Tolong dibantu..saya tidak bisa login ke DANA dikarnakan nomer sudah tidak aktif,tolong dibantusaya tidak bisa login ke dana dikarnakan nomer sudah tidak aktif,2025-05-18 14:38:57,1,negatif
01900d62-1119-48d4-9d4c-f7145c4654a6,"hati2 sebelum terlambat, mending uninstall aja sekarang, cukup saya yg jd korban. akun dana sy tiba2 sudah diganti nomor tanpa OTP ataupun notifikasi yg masuk. dan parahnya pihak dana tdk ada respon sama sekali, sy hubungi lewat email, sosmed dll tdk ada jawaban sama sekali. buruan uninstall sebelum terlambat!!! note: sy tdk pernah klik link ataupun dapat telpon dari pihak manapun.",hati sebelum terlambat mending uninstall aja sekarang cukup saya yg jd korban akun dana sy tiba sudah diganti nomor tanpa otp ataupun notifikasi yg masuk dan parahnya pihak dana tdk ada respon sama sekali sy hubungi lewat email sosmed dll tdk ada jawaban sama sekali buruan uninstall sebelum terlambat note sy tdk pernah klik link ataupun dapat telpon dari pihak manapun,2025-05-18 14:34:25,1,negatif
228f84ac-fa31-463c-aa73-a93118600797,"buat admin dana tolonglah, akun dana saya di hack orang dan tidak bisa di kembalikan lagi,saya sudah komplin kepada admin dana namun sampai detik ini belum ada jawaban yg membuat saya senang,padahal akun sudah saya sempurnakan dengan memakai vidio wajah,namun tetap saja bisa di rampas sama oknum yg tidak bertanggung jawab dan mengganti nomor dana saya, namun wajah tetap memakai wajah saya,jadi buat teman teman hati hati dengan akun dana anda. Nb:saya tidak pernah memberi kode otp kepada siapapun",buat admin dana tolonglah akun dana saya di hack orang dan tidak bisa di kembalikan lagisaya sudah komplin kepada admin dana namun sampai detik ini belum ada jawaban yg membuat saya senangpadahal akun sudah saya sempurnakan dengan memakai vidio wajahnamun tetap saja bisa di rampas sama oknum yg tidak bertanggung jawab dan mengganti nomor dana saya namun wajah tetap memakai wajah sayajadi buat teman teman hati hati dengan akun dana anda nbsaya tidak pernah memberi kode otp kepada siapapun,2025-05-18 14:17:03,1,negatif
448b50eb-7cc3-411e-b6de-f3ca5bb0c9cd,"dana tolong saya,kenapa saya tidak dapat login padahal pin sudah benar dan dana viz kenapa kameranya tidak muncul",dana tolong sayakenapa saya tidak dapat login padahal pin sudah benar dan dana viz kenapa kameranya tidak muncul,2025-05-18 14:10:16,5,negatif
